finalWorth,age,industries,gender,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country
2800,67,Technology,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2800,50,Service,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2800,76,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2800,43,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2800,77,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2800,41,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2800,73,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2800,66,Technology,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2800,56,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2700,77,Finance & Investments,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
2700,81,Finance & Investments,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
2700,84,Diversified,M,113.53,0.1,"$76,983,094,928",38,103.4
2700,70,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,68,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,74,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,59,Healthcare,F,119.62,1.7,"$2,827,113,184,696",60,101.2
2700,57,Healthcare,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2700,56,Manufacturing,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2700,80,Food & Beverage,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2700,65,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,63,Energy,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2700,61,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,78,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,57,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2700,84,Service,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
2700,72,Metals & Mining,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2700,58,Metals & Mining,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2700,72,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,57,Service,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,43,Finance & Investments,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,57,Construction & Engineering,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2700,92,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
2700,71,Finance & Investments,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2700,71,Manufacturing,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2700,63,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,78,Real Estate,F,119.62,1.7,"$2,827,113,184,696",60,101.2
2700,59,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2700,54,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2700,77,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,61,Metals & Mining,M,158.93,4.1,"$351,431,649,241",22.4,100.9
2700,76,Diversified,M,110.51,1.8,"$530,832,908,738",67,126.6
2700,69,Technology,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
2700,79,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,84,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,55,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,68,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,63,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,75,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2700,55,Logistics,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2700,32,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,81,Service,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,52,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2700,65,Metals & Mining,M,182.75,5.2,"$180,161,741,180",61.7,104.4
2700,29,Food & Beverage,M,120.27,2.2,"$403,336,363,636",82,100.3
2700,61,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2700,59,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,53,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,54,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,56,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,60,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,51,Food & Beverage,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
2600,50,Food & Beverage,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
2600,46,Media & Entertainment,F,112.85,1.4,"$3,845,630,030,824",70.2,104
2600,48,Manufacturing,F,99.55,0.4,"$703,082,435,360",59.6,105.2
2600,58,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,64,Finance & Investments,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2600,47,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,71,Service,M,141.54,3.6,"$1,258,286,717,125",40.2,105.8
2600,81,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,67,Construction & Engineering,F,110.96,0.7,"$1,394,116,310,769",88.9,102.7
2600,54,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,61,Diversified,M,110.51,1.8,"$530,832,908,738",67,126.6
2600,54,Diversified,M,110.51,1.8,"$530,832,908,738",67,126.6
2600,58,Manufacturing,F,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2600,85,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,58,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,75,Construction & Engineering,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,54,Service,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2600,69,Finance & Investments,F,110.96,0.7,"$1,394,116,310,769",88.9,102.7
2600,77,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,76,Food & Beverage,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
2600,66,Technology,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
2600,59,Automotive,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,47,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,69,Finance & Investments,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2600,52,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,95,Service,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2600,84,Finance & Investments,M,115.91,2.6,"$909,070,395,161",85,104.2
2600,76,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,61,Manufacturing,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2600,60,Fashion & Retail,F,180.44,7.7,"$2,611,000,000,000",28.1,113
2600,55,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,58,Logistics,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2600,79,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,46,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,57,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,81,Automotive,F,112.85,1.4,"$3,845,630,030,824",70.2,104
2600,70,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,77,Manufacturing,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2600,67,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,51,Manufacturing,F,112.85,1.4,"$3,845,630,030,824",70.2,104
2600,69,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2600,57,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2600,52,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,98,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,74,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,77,Fashion & Retail,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,78,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,71,Construction & Engineering,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,56,Diversified,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2500,91,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,85,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2500,81,Automotive,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,39,Media & Entertainment,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,75,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,75,Food & Beverage,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,79,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,75,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2500,72,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,55,Metals & Mining,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2500,57,Technology,M,102.51,0.3,"$24,564,647,935",75.9,99.3
2500,67,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,61,Manufacturing,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2500,73,Energy,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
2500,73,Technology,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
2500,70,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,64,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,74,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,53,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,74,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2500,62,Energy,M,234.44,15.2,"$754,411,708,203",23.9,93.2
2500,66,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,70,Construction & Engineering,M,118.06,1.5,"$446,314,739,528",85.1,103.1
2500,70,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,36,Fashion & Retail,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,77,Food & Beverage,M,113.27,0.7,"$543,649,976,166",49.3,99.8
2500,76,Healthcare,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2500,92,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2500,34,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,49,Real Estate,M,110.96,0.7,"$1,394,116,310,769",88.9,102.7
2500,64,Manufacturing,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,69,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,77,Technology,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,59,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
2500,77,Metals & Mining,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,60,Diversified,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,63,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,69,Diversified,M,129.61,2.5,"$376,795,508,680",35.5,107.5
2500,71,Diversified,M,129.61,2.5,"$376,795,508,680",35.5,107.5
2500,53,Energy,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2500,64,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,76,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,78,Automotive,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2500,74,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,69,Media & Entertainment,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2500,88,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2500,66,Metals & Mining,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2500,45,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2400,51,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,83,Automotive,M,114.52,-1.9,"$421,142,267,938",36.8,108.4
2400,77,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,70,Media & Entertainment,M,158.93,4.1,"$351,431,649,241",22.4,100.9
2400,45,Healthcare,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2400,74,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,86,Fashion & Retail,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
2400,58,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2400,91,Fashion & Retail,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,78,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,66,Healthcare,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
2400,55,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2400,88,Gambling & Casinos,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2400,61,Real Estate,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
2400,76,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2400,79,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2400,68,Diversified,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2400,77,Manufacturing,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,57,Media & Entertainment,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2400,48,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,65,Manufacturing,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,58,Metals & Mining,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2400,63,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,61,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2400,61,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2400,68,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2400,63,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2400,55,Technology,M,115.91,2.6,"$909,070,395,161",85,104.2
2400,67,Diversified,M,129.61,2.5,"$376,795,508,680",35.5,107.5
2400,66,Diversified,M,129.61,2.5,"$376,795,508,680",35.5,107.5
2400,88,Diversified,M,129.61,2.5,"$376,795,508,680",35.5,107.5
2400,84,Media & Entertainment,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,84,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,61,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2400,54,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2400,53,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2400,54,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2400,85,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,63,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2300,66,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,43,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,41,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,73,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,68,Technology,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2300,62,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,66,Diversified,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,40,Technology,M,110.51,1.8,"$530,832,908,738",67,126.6
2300,61,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,61,Fashion & Retail,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2300,55,Construction & Engineering,M,234.44,15.2,"$754,411,708,203",23.9,93.2
2300,45,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,49,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,67,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,44,Technology,M,115.16,0.4,"$2,029,000,000,000",94.3,98.1
2300,45,Finance & Investments,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,71,Gambling & Casinos,M,121.46,0.7,"$364,701,517,788",45.1,105.3
2300,88,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2300,82,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,65,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,55,Food & Beverage,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2300,99,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,75,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,69,Finance & Investments,M,167.4,3.7,"$1,839,758,040,766",51.3,115.4
2300,69,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
2300,77,Fashion & Retail,F,110.62,0.6,"$2,001,244,392,042",61.9,101.9
2300,56,Diversified,F,234.44,15.2,"$754,411,708,203",23.9,93.2
2300,72,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,75,Finance & Investments,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2300,78,Healthcare,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2300,47,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,69,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,62,Technology,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2300,56,Finance & Investments,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2300,77,Real Estate,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2300,74,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,61,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,79,Food & Beverage,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2300,56,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,57,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2300,87,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,86,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,40,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,52,Energy,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2200,73,Diversified,M,234.44,15.2,"$754,411,708,203",23.9,93.2
2200,57,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,85,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,55,Finance & Investments,F,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,71,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,52,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,61,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,69,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,61,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,64,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,67,Healthcare,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,78,Automotive,M,108.15,0.8,"$395,098,666,122",63.4,104.9
2200,83,Technology,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2200,76,Healthcare,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2200,64,Real Estate,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,80,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,73,Fashion & Retail,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,75,Automotive,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,48,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,62,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,78,Fashion & Retail,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2200,54,Diversified,M,114.41,0.6,"$372,062,527,489",84.8,100.6
2200,68,Diversified,M,113.27,0.7,"$543,649,976,166",49.3,99.8
2200,43,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,60,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,76,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,99,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,44,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,52,Diversified,F,163.52,2.8,"$261,921,244,843",28.5,110.6
2200,71,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,60,Manufacturing,F,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2200,52,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,73,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,91,Healthcare,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2200,87,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,52,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,84,Fashion & Retail,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2200,96,Healthcare,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,43,Technology,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
2200,66,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,55,Real Estate,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,67,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,65,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,63,Diversified,M,129.61,2.5,"$376,795,508,680",35.5,107.5
2200,72,Diversified,F,129.61,2.5,"$376,795,508,680",35.5,107.5
2200,77,Real Estate,M,105.48,0.5,"$5,081,769,542,380",63.2,98.8
2200,67,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,55,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,73,Fashion & Retail,F,110.51,1.8,"$530,832,908,738",67,126.6
2200,46,Healthcare,M,114.52,-1.9,"$421,142,267,938",36.8,108.4
2200,50,Technology,F,180.44,7.7,"$2,611,000,000,000",28.1,113
2200,66,Fashion & Retail,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,78,Service,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,65,Food & Beverage,M,108.15,0.8,"$395,098,666,122",63.4,104.9
2200,55,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,55,Food & Beverage,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,57,Logistics,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2200,58,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2200,54,Manufacturing,M,116.76,1.9,"$1,736,425,629,520",68.9,100.9
2200,57,Energy,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,55,Metals & Mining,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2100,52,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,91,Gambling & Casinos,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,70,Food & Beverage,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,71,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,52,Technology,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,82,Healthcare,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2100,64,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
2100,59,Technology,M,112.85,1.4,"$3,845,630,030,824",70.2,104
2100,50,Diversified,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2100,53,Diversified,M,119.62,1.7,"$2,827,113,184,696",60,101.2
2100,78,Real Estate,M,119.8,1.6,"$1,392,680,589,329",113.1,100.3
2100,65,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,60,Fashion & Retail,M,110.62,0.6,"$2,001,244,392,042",61.9,101.9
2100,59,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,89,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,64,Energy,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,78,Healthcare,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,65,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,62,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,67,Real Estate,F,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,66,Fashion & Retail,M,120.27,2.2,"$403,336,363,636",82,100.3
2100,56,Real Estate,M,99.55,0.4,"$703,082,435,360",59.6,105.2
2100,72,Fashion & Retail,F,110.96,0.7,"$1,394,116,310,769",88.9,102.7
2100,49,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,40,Technology,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,57,Technology,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2100,48,Fashion & Retail,M,102.51,0.3,"$24,564,647,935",75.9,99.3
2100,47,Food & Beverage,M,180.75,4.5,"$1,699,876,578,871",81.9,102.6
2100,62,Finance & Investments,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,82,Finance & Investments,M,110.05,1.1,"$2,715,518,274,227",65.6,102.5
2100,67,Sports,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,60,Manufacturing,M,125.08,2.9,"$19,910,000,000,000",50.6,100.2
2100,49,Fashion & Retail,M,102.51,0.3,"$24,564,647,935",75.9,99.3
2100,54,Food & Beverage,M,117.24,7.5,"$21,427,700,000,000",88.2,101.8
2100,67,Diversified,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,72,Fashion & Retail,M,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,41,Diversified,F,110.51,1.8,"$530,832,908,738",67,126.6
2100,70,Healthcare,F,180.44,7.7,"$2,611,000,000,000",28.1,113
2100,65,Automotive,M,180.44,7.7,"$2,611,000,000,000",28.1,113
